title,link,description
COVID travel restrictions: Germany,https://www.dw.com/en/covid-travel-restrictions-germany/a-60771733?maca=en-rss-en-all-1573-rdf,"Travel in Europe is subject to COVID-19 restrictions. The omicron variant has led to higher numbers of infections, which are often less severe. This is how Germany is responding to the current situation."
Will the EU stick with its 'green policy' for Southeast Asia?,https://www.dw.com/en/will-the-eu-stick-with-its-green-policy-for-southeast-asia/a-61557897?maca=en-rss-en-all-1573-rdf,"The EU was struggling to bring Southeast Asia onboard with its environmental policies even before the Ukraine war began, but that conflict has further complicated Brussels' efforts to make its own supply chains greener."
UK and India ink Indo-Pacific defense agreement,https://www.dw.com/en/uk-and-india-ink-indo-pacific-defense-agreement/a-61557759?maca=en-rss-en-all-1573-rdf,Britain and India have signed a new defense cooperation agreement. The two countries are also seeking to complete a free trade deal by the end of the year.
Polish subsidies make electric cars a cheaper alternative,https://www.dw.com/en/polish-subsidies-make-electric-cars-a-cheaper-alternative/a-61551098?maca=en-rss-en-all-1573-rdf,A government scheme in Poland means drivers are paying lower monthly leasing fees for e-cars than for conventional cars. Will the policy eventually kickstart a mobility shift?
"Germany's Social Democrats, Russia, and the failures of the past",https://www.dw.com/en/germany-s-social-democrats-russia-and-the-failures-of-the-past/a-61556022?maca=en-rss-en-all-1573-rdf,"Can Germany send heavy weapons to help Ukraine? Yes, but not directly, says Chancellor Olaf Scholz. Critics wonder how close to Russia his party still is."
North and South Korean exchange goodwill letters ahead of leadership shift in Seoul,https://www.dw.com/en/north-and-south-korean-exchange-goodwill-letters-ahead-of-leadership-shift-in-seoul/a-61552795?maca=en-rss-en-all-1573-rdf,Outgoing South Korean President Moon Jae-in staked his legacy on improving ties with North Korean dictator Kim Jong Un. Moon's conservative successor is expected to handle things differently.
What are the COVID entry rules for travelers to European countries?,https://www.dw.com/en/what-are-the-covid-entry-rules-for-travelers-to-european-countries/a-58017284?maca=en-rss-en-all-1573-rdf,Most European countries have lifted travel restrictions — despite ongoing high infection numbers. DW Travel has compiled this overview of EU rules.
'A World Without Beethoven?' DW documentary wins music award,https://www.dw.com/en/a-world-without-beethoven-dw-documentary-wins-music-award/a-61553059?maca=en-rss-en-all-1573-rdf,"Winner of a 2022 International Classical Music Award, the DW film ""A World Without Beethoven?"" explores the composer's influences on pop culture."
"Russia says it seeks 'full control' of southern Ukraine, access to Moldova's Trans-Dniester region — live updates",https://www.dw.com/en/russia-says-it-seeks-full-control-of-southern-ukraine-access-to-moldova-s-trans-dniester-region-live-updates/a-61551869?maca=en-rss-en-all-1573-rdf,"The Russian military has said it wants ""another way"" to access Moldova's breakaway Trans-Dniester region. Meanwhile, the UN chief is set to travel to Moscow next week to meet Vladimir Putin. Follow DW for the latest."
A divided France votes amid a 'shift to the right',https://www.dw.com/en/a-divided-france-votes-amid-a-shift-to-the-right/a-61541952?maca=en-rss-en-all-1573-rdf,"Has freedom disappeared in France? Romy Strassenburg thinks so. As Emmanuel Macron and Marine Le Pen face off for the role of president, the journalist explains why she's scared — and why others aren't fearful enough."
France issues international arrest warrant for Carlos Ghosn,https://www.dw.com/en/france-issues-international-arrest-warrant-for-carlos-ghosn/a-61553265?maca=en-rss-en-all-1573-rdf,The former chief of Nissan is wanted over millions in suspicious payments he allegedly funneled into private accounts. The disgraced auto baron is reportedly living in Lebanon after escaping Japan in a private jet.
"Qatar 2022: Travel, tickets and accommodation among fan concerns",https://www.dw.com/en/qatar-2022-travel-tickets-and-accommodation-among-fan-concerns/a-61510533?maca=en-rss-en-all-1573-rdf,"FIFA recently announced that over 800,000 tickets for matches at the World Cup in Qatar were sold in the first phase of sales. However, concerns remain over how many fans from participating nations will actually attend."
"From Mumbai to Paris, the cities investing in the planet",https://www.dw.com/en/from-mumbai-to-paris-the-cities-investing-in-the-planet/a-61479857?maca=en-rss-en-all-1573-rdf,"This Earth Day, we show how city councils and mayors have stepped up to boldly decarbonize in the face of national government inaction."
Why is the Donbas so important for Russia?,https://www.dw.com/en/why-is-the-donbas-so-important-for-russia/a-61547512?maca=en-rss-en-all-1573-rdf,The Russian army has regrouped and is concentrating its attacks on eastern Ukraine. So why exactly is Russian President Vladimir Putin interested in Luhansk and Donetsk?
Germany plans workaround for arms deliveries to Ukraine,https://www.dw.com/en/germany-plans-workaround-for-arms-deliveries-to-ukraine/a-61547233?maca=en-rss-en-all-1573-rdf,"Berlin is working on a three-way swap via Slovenia that would see heavy equipment sent to Ukraine. However, criticism of the government's lack of clarity continues — including from within its own ranks."
Energy crisis: What role can Germany's oil and gas sector play?,https://www.dw.com/en/energy-crisis-what-role-can-germany-s-oil-and-gas-sector-play/a-61545432?maca=en-rss-en-all-1573-rdf,"As Germany looks to ditch Russian oil and gas for good, its domestic energy industry is a key side actor — but can it step up to the plate? We search for clues in the village where Germany's oil sector was born."
Opinion: Wimbledon's ban punishes the wrong people,https://www.dw.com/en/opinion-wimbledon-s-ban-punishes-the-wrong-people/a-61546618?maca=en-rss-en-all-1573-rdf,"Wimbledon has announced that players from Russia and Belarus are to be excluded this year. While it's right to take a stand against the war on Ukraine, this is the wrong way of going about it, says DW's David Vorholt."
Can advertising reverse Netflix's growth slowdown?,https://www.dw.com/en/can-advertising-reverse-netflix-s-growth-slowdown/a-61545700?maca=en-rss-en-all-1573-rdf,Losing subscribers for the first time in a decade and intense competition from other streaming platforms seem to add pressure on the company to adjust its business model.
France elections: What would a Le Pen victory mean for India?,https://www.dw.com/en/france-elections-what-would-a-le-pen-victory-mean-for-india/a-61539436?maca=en-rss-en-all-1573-rdf,The outcome of the French presidential election could have an impact on the future of the EU's Indo-Pacific ambitions and regional trade.
German Foreign Minister Baerbock begins Baltic tour with promise of stronger support,https://www.dw.com/en/german-foreign-minister-baerbock-begins-baltic-tour-with-promise-of-stronger-support/a-61519339?maca=en-rss-en-all-1573-rdf,Russia's invasion of Ukraine is dominating the agenda of Annalena Baerbock's three-day trip to the Baltic states. She said Germany had already sent weapons to Ukraine that were not announced publicly.
Tensions increase between Taliban and Pakistan over attacks,https://www.dw.com/en/tensions-increase-between-taliban-and-pakistan-over-attacks/a-61535921?maca=en-rss-en-all-1573-rdf,"Observers say the governments will need to negotiate a peace agreement, despite a slew of failed talks."
"At Venice Biennale, Ukraine expresses 'right to existence'",https://www.dw.com/en/at-venice-biennale-ukraine-expresses-right-to-existence/a-61536482?maca=en-rss-en-all-1573-rdf,"As Ukraine's cultural heritage and art faces destruction by Russian shelling and bombs, Ukrainian artists are sending a strong message through the Ukraine pavilion and a special open-air exhibition space."
Lviv: Living in the shadow of Russia's war with Ukraine,https://www.dw.com/en/lviv-living-in-the-shadow-of-russia-s-war-with-ukraine/a-61537571?maca=en-rss-en-all-1573-rdf,"The western city of Lviv, until recently seen by many as a safe haven, has taken in hundreds of thousands of refugees since the start of Russia's invasion of Ukraine. Under the looming threat of attacks, life goes on."
'All The Way Up': French TV sensation spotlights hip-hop scene,https://www.dw.com/en/all-the-way-up-french-tv-sensation-spotlights-hip-hop-scene/a-61519388?maca=en-rss-en-all-1573-rdf,"As France votes, the Canal+ dramedy joins a growing list of French TV series such as Netflix's ""Lupin"" and ""Standing Up"" that are attracting non-French speaking viewers globally."
Climate crisis: How to cope with eco-anxiety,https://www.dw.com/en/climate-crisis-how-to-cope-with-eco-anxiety/a-60796191?maca=en-rss-en-all-1573-rdf,"Does worrying about climate change keep you up at night? Growing numbers of people are struggling with eco-anxiety, or distress about the state of the planet. If you're one of them, these expert tips might help."
COVID digest: German Finance Minister Lindner tests positive in US,https://www.dw.com/en/covid-digest-german-finance-minister-lindner-tests-positive-in-us/a-61530101?maca=en-rss-en-all-1573-rdf,"The FDP leader said that he was suffering only ""mild and already fading"" cold symptoms after testing positive for coronavirus. Lindner is in Washington for meetings with his G20 counterparts. DW has the latest."
"ATP and WTA criticize Wimbledon ban of Russian, Belarusian players",https://www.dw.com/en/atp-and-wta-criticize-wimbledon-ban-of-russian-belarusian-players/a-61529606?maca=en-rss-en-all-1573-rdf,"The Association of Tennis Players and Women's Tennis Association have slammed Wimbledon's ""unilateral"" ban of Russian and Belarusian players. The tournament is set to run from June 27 to July 10."
Notre Dame mystery sarcophagus: World waits for big reveal,https://www.dw.com/en/notre-dame-mystery-sarcophagus-world-waits-for-big-reveal/a-61522390?maca=en-rss-en-all-1573-rdf,A human-shaped lead sarcophagus found beneath the floor at the fire-ravaged Notre Dame Cathedral in Paris has generated much speculation about its contents.
420 day: Berlin pro-cannabis rally demands immediate legalization,https://www.dw.com/en/420-day-berlin-pro-cannabis-rally-demands-immediate-legalization/a-61525955?maca=en-rss-en-all-1573-rdf,"Hundreds of marijuana users gathered in the German capital to mark 420, the annual cannabis celebration, and demand legalization of the drug. Germany's new government has promised a new law."
Women's Champions League: Unfinished business for Barcelona's Fridolina Rolfö,https://www.dw.com/en/women-s-champions-league-unfinished-business-for-barcelona-s-fridolina-rolfö/a-61507280?maca=en-rss-en-all-1573-rdf,Barcelona and Wolfsburg face off in Friday’s mouthwatering Champions League semifinal first leg. Fridolina Rolfö swapped Germany for Catalonia last year in pursuit of the one domestic trophy that has so far evaded her.
How to help Ukraine's war-ravaged economy,https://www.dw.com/en/how-to-help-ukraine-s-war-ravaged-economy/a-61521971?maca=en-rss-en-all-1573-rdf,"Nearly two months after Russia invaded Ukraine, the conflict continues decimating the Ukrainian economy. As World Bank and the IMF meet in Washington, calls for fresh financial aid and debt write-offs are growing louder."
"Rare hepatitis virus afflicts children across EU, US and UK",https://www.dw.com/en/rare-hepatitis-virus-afflicts-children-across-eu-us-and-uk/a-61523291?maca=en-rss-en-all-1573-rdf,"Doctors are scratching their heads over a new, unknown form of hepatitis that is causing severe illness in some cases. Does the corronavirus pandemic have a role to play?"
Germany: Left party leader Hennig-Wellsow steps down,https://www.dw.com/en/germany-left-party-leader-hennig-wellsow-steps-down/a-61523508?maca=en-rss-en-all-1573-rdf,"A little over a year after taking over the leadership of the Left party, Susanne Hennig-Wellsow is stepping down, citing private reasons and a need for party renewal. She also criticized the party's handling of sexism."
Shakhtar Donetsk: A football club fleeing war,https://www.dw.com/en/shakhtar-donetsk-a-football-club-fleeing-war/a-61520819?maca=en-rss-en-all-1573-rdf,"For the last eight years, Ukrainian giants Shakhtar Donetsk have been homeless, living a nomadic existence in their own country. Since the full-scale Russian invasion, the future of the club from the Donbas is unclear."
France: A Le Pen victory a burden on France's budget?,https://www.dw.com/en/france-a-le-pen-victory-a-burden-on-france-s-budget/a-61509590?maca=en-rss-en-all-1573-rdf,"President Macron's economic manifesto doesn't enthuse every French voter. But when it comes to the plans of his opponent Marine Le Pen, economists have said they could have severe financial consequences."
German wildlife park renames 'Putin' the boar,https://www.dw.com/en/german-wildlife-park-renames-putin-the-boar/a-61517967?maca=en-rss-en-all-1573-rdf,"A Bavarian animal park has renamed a wild boar previously named for Russian leader Vladimir Putin. After the war in Ukraine, things became awkward."
Glass windows kill billions of birds a year. Scientists are working to change that,https://www.dw.com/en/glass-windows-kill-billions-of-birds-a-year-scientists-are-working-to-change-that/a-61461646?maca=en-rss-en-all-1573-rdf,Conservationists are trying to convince governments and building owners around the world to introduce changes to stop birds from flying into reflective glass. Experts say the solutions are surprisingly simple.
Nkunku the spark as RB Leipzig take Champions League control,https://www.dw.com/en/nkunku-the-spark-as-rb-leipzig-take-champions-league-control/a-61500844?maca=en-rss-en-all-1573-rdf,"Christopher Nkunku came off the bench to lay on Dominik Szoboszlai's goal in RB Leipzig's 1-0 win over Bayer Leverkusen. While RB cemented a likely Champions League spot, Leverkusen are in danger of missing out again."
Bundesliga: Anthony Modeste leads derby demolition as Cologne target Europe again,https://www.dw.com/en/bundesliga-anthony-modeste-leads-derby-demolition-as-cologne-target-europe-again/a-61496646?maca=en-rss-en-all-1573-rdf,Anthony Modeste did his hopes of a new contract no harm as he led Cologne to a famous win over rivals Borussia Mönchengladbach. The derby win puts the Billy Goats in a strong position to return to the European stage.
"As global food prices soar, will the EU face food shortages?",https://www.dw.com/en/as-global-food-prices-soar-will-the-eu-face-food-shortages/a-61473745?maca=en-rss-en-all-1573-rdf,"As food prices soar, the EU looks at securing food supply within Europe and worldwide. Yet food security is not an immediate threat."
Ukraine conflict intensifies Nepal's economic woes,https://www.dw.com/en/ukraine-conflict-intensifies-nepal-s-economic-woes/a-61488700?maca=en-rss-en-all-1573-rdf,Skyrocketing fuel and food prices due to the war in Ukraine have compounded the pandemic-driven economic problems of the South Asian Himalayan nation.
The EU's risky dependency on critical Chinese metals,https://www.dw.com/en/the-eu-s-risky-dependency-on-critical-chinese-metals/a-61462687?maca=en-rss-en-all-1573-rdf,The EU needs critical metals and rare earths to succeed in its energy transition and digitization drive. But most of the materials come from China.
The thriving gardens at the heart of Rio de Janeiro's favelas,https://www.dw.com/en/the-thriving-gardens-at-the-heart-of-rio-de-janeiro-s-favelas/a-61377873?maca=en-rss-en-all-1573-rdf,"In one of the most dangerous and deprived neighborhoods in the Brazilian city, residents are now finding hope and employment by growing fruit and vegetables."
Ukraine war: How Germany pays for refugees,https://www.dw.com/en/ukraine-war-how-germany-pays-for-refugees/a-61479216?maca=en-rss-en-all-1573-rdf,German leaders recently agreed on a €2 billion package helping states accommodate and integrate Ukrainian refugees fleeing Russia's war. But money is not the only problem.
European Space Agency halts cooperation with Russia on moon missions,https://www.dw.com/en/european-space-agency-halts-cooperation-with-russia-on-moon-missions/a-61476573?maca=en-rss-en-all-1573-rdf,The European Space Agency's move marks the latest in the deterioration of space-based relations with Russia.
New omicron variants: What we know so far,https://www.dw.com/en/new-omicron-variants-what-we-know-so-far/a-61472164?maca=en-rss-en-all-1573-rdf,"Omicron XE, BA.4, BA.5 — there seem to be so many new omicron variants of the SARS-CoV-2 virus that it's hard to keep track. Here's what we know so far."
Sri Lanka's foreign debt default: Why the island nation went under,https://www.dw.com/en/sri-lanka-s-foreign-debt-default-why-the-island-nation-went-under/a-61475596?maca=en-rss-en-all-1573-rdf,"A few years ago, Sri Lanka had a booming tourism industry and promising infrastructure projects that made global headlines. Now the country is broke. What went wrong?"
China turns cities into sponges to stop flooding,https://www.dw.com/en/china-turns-cities-into-sponges-to-stop-flooding/a-61414704?maca=en-rss-en-all-1573-rdf,"In the coming decade, China is expanding its plans for sponge cities. They can help prevent flooding, promote biodiversity and cut emissions. But what exactly are these cities and how do they work?"
Web3: What is it? How does it work?,https://www.dw.com/en/web3-what-is-it-how-does-it-work/a-61362914?maca=en-rss-en-all-1573-rdf,Web3 is all the rage in tech. But what is it? Why does it matter? And why does Big Tech want in?
EU uses development aid to strongarm Africa on migration,https://www.dw.com/en/eu-uses-development-aid-to-strongarm-africa-on-migration/a-61375189?maca=en-rss-en-all-1573-rdf,"EU development programs like the Emergency Trust Fund for Africa prioritize curbing migration over fostering development, critics say. How does the EUTF square with the stated aims of the European Union's aid policies?"
Germany: Over 1 in 4 people have 'migrant background',https://www.dw.com/en/germany-over-1-in-4-people-have-migrant-background/a-61452241?maca=en-rss-en-all-1573-rdf,"The number of people with ""migrant background"" — foreigners and people with foreign roots — keeps rising in Germany, with Turkey, Poland and Russia the top three countries of familial origin."
Why Africa is home to the world's 'worst airports',https://www.dw.com/en/why-africa-is-home-to-the-world-s-worst-airports/a-61433710?maca=en-rss-en-all-1573-rdf,Air France is suspending operations in Liberia citing poor profits and geopolitics. But a DW in-depth look at African airports found a range of issues such as lack of infrastructure and unsatisfactory customer care.
How magic mushrooms affect the brains of people with depression,https://www.dw.com/en/how-magic-mushrooms-affect-the-brains-of-people-with-depression/a-61445867?maca=en-rss-en-all-1573-rdf,There is increasing evidence for the benefits of psilocybin mushrooms in treating depression. A new study sheds light on the reasons by looking into their affect on the brain.
Why it's hard to repair a smartphone,https://www.dw.com/en/why-it-s-hard-to-repair-a-smartphone/a-61449052?maca=en-rss-en-all-1573-rdf,"Preserving raw materials, avoiding trash and saving money — there are many arguments in favor of using electronic devices longer. But repairs are costly and not yet a routine procedure."
Cities are major polluters: Can we make them climate neutral?,https://www.dw.com/en/cities-are-major-polluters-can-we-make-them-climate-neutral/a-61438020?maca=en-rss-en-all-1573-rdf,"Spewing most of the world's heat-trapping gases, fast-growing cities need to be transformed into clean, low emissions ecosystems in the struggle against climate breakdown."
Astronaut Samantha Cristoforetti: ISS is a 'beacon of hope',https://www.dw.com/en/astronaut-samantha-cristoforetti-iss-is-a-beacon-of-hope/a-61440382?maca=en-rss-en-all-1573-rdf,"Ahead of the launch of her Minerva mission to the International Space Station, Cristoforetti talked about the cooperation among European, US and Russian crew members in light of the ongoing Russian invasion of Ukraine."
War in Ukraine: German foreign policy under fire,https://www.dw.com/en/war-in-ukraine-german-foreign-policy-under-fire/a-61436299?maca=en-rss-en-all-1573-rdf,"Critics see Russia's invasion of Ukraine as proof that Germany's attempted ""change through trade"" policy was a mistake. An entire generation of politicians is under the microscope — including Angela Merkel."
"Russian nickel, palladium, chromium exports a headache for Germany",https://www.dw.com/en/russian-nickel-palladium-chromium-exports-a-headache-for-germany/a-61429132?maca=en-rss-en-all-1573-rdf,Russian gas and oil are by far the most significant exports Moscow sells to Germany. Yet other important raw materials are also under the spotlight because of the war in Ukraine.
First private astronauts arrive at International Space Station,https://www.dw.com/en/first-private-astronauts-arrive-at-international-space-station/a-61413555?maca=en-rss-en-all-1573-rdf,The Axiom-1 crew underwent rigorous astronaut training with both NASA and SpaceX to prepare for eight days of science and biomedical research aboard the International Space Station.
German President Frank-Walter Steinmeier calls for Putin war crimes probe after Bucha killings,https://www.dw.com/en/german-president-frank-walter-steinmeier-calls-for-putin-war-crimes-probe-after-bucha-killings/a-61410228?maca=en-rss-en-all-1573-rdf,German President Frank-Walter Steinmeier had recently come under fire for his close ties to Russia. Former top German officials have now filed a criminal complaint against President Vladimir Putin.
